1	0	1	3	0	0	1	1	-6.81760205425123	-10000	159.877872883886
1	0	1	6	0	0	1	1	1.2788270677685E-5	-10000	4.72205532140133
2	0	1	7	0	0	1	1	41147.8125093501	-10000	4.88155843807964
2	0	1	8	0	0	1	1	41148.0559775896	-10000	0.00267503931877971
2	0	1	8	1	0	1	6	41148.0559775896	1.2788270677685E-5	2.18635395026656
2	-2	1	9	1	-2	1	4	41148.2379996676	-9.69534801278005E-12	2.67772578763571
2	2	1	10	1	2	1	5	41148.2379996692	0	2.67772578763571
2	0	1	11	0	0	1	1	41148.2387109733	-10000	0.00787744884440491
2	0	1	12	0	0	1	1	41148.299024332	-10000	0.0026750393783243
2	0	1	12	1	0	1	3	41148.299024332	-6.81760205425123	3.7868761251906
2	0	1	12	2	0	1	7	41148.299024332	41147.8125093501	15.2504851498942
2	-2	1	17	1	-2	1	4	41148.3853124255	-9.69534801278005E-12	2.67772578763571
2	2	1	18	1	2	1	5	41148.3853124272	0	2.67772578763571
2	0	1	19	0	0	1	1	41148.3854795315	-10000	0.144829980368864
2	0	1	19	1	0	1	6	41148.3854795315	1.2788270677685E-5	3.09197140861496
2	-2	1	20	2	-2	1	9	41148.6648102992	41148.2379996676	10.7837214658749
2	-2	1	20	2	-2	1	17	41148.6648102992	41148.3853124255	10.7837214658749
2	2	1	21	2	2	1	10	41148.6648103008	41148.2379996692	10.7837214658749
2	2	1	21	2	2	1	18	41148.6648103008	41148.3853124272	10.7837214658749
2	0	1	22	0	0	1	1	41148.6649125965	-10000	4.88149752537928E-4
2	0	1	22	2	0	1	8	41148.6649125965	41148.0559775896	8.8048717065638
2	0	1	22	2	0	1	19	41148.6649125965	41148.3854795315	12.4519689823777
1	2	1	5	0	0	1	1	0	-10000	4.72205531234329
2	0	1	8	1	2	1	5	41148.0559775896	0	2.18635395026656
2	-2	1	9	1	0	1	6	41148.2379996676	1.2788270677685E-5	2.67772578763571
2	2	1	10	0	0	1	1	41148.2379996692	-10000	0.00787744872652736
2	0	1	11	1	2	1	5	41148.2387109733	0	2.67772578763571
2	-2	1	13	1	0	1	3	41148.2997833484	-6.81760205425123	3.7868761251906
2	-2	1	13	2	0	1	7	41148.2997833484	41147.8125093501	15.2504851498942
2	2	1	14	0	0	1	1	41148.29978335	-10000	0.00267503931877983
2	-4	1	15	1	-2	1	4	41148.3848021703	-9.69534801278005E-12	3.7868761251906
2	4	1	16	0	2	1	2	41148.3848021719	-9999.9999999984	0.144829979934375
2	-2	1	17	1	0	1	6	41148.3853124255	1.2788270677685E-5	2.67772578763571
2	2	1	18	0	0	1	1	41148.3853124272	-10000	0.146279351518199
2	0	1	19	1	2	1	5	41148.3854795315	0	1.54598570430748
2	-2	1	20	2	0	1	8	41148.6648102992	41148.0559775896	8.8048717065638
2	-2	1	20	2	0	1	11	41148.6648102992	41148.2387109733	10.7837214658749
2	-2	1	20	2	0	1	19	41148.6648102992	41148.3854795315	6.22598449118882
2	2	1	21	0	0	1	1	41148.6648103008	-10000	4.88149752537905E-4
2	2	1	21	2	4	1	16	41148.6648103008	41148.3848021719	15.2504851498942
2	0	1	22	2	2	1	10	41148.6649125965	41148.2379996692	10.7837214658749
2	0	1	22	2	2	1	18	41148.6649125965	41148.3853124272	10.7837214658749
1	-2	1	4	0	0	1	1	-9.69534801278005E-12	-10000	4.72205532140133
2	0	1	8	1	-2	1	4	41148.0559775896	-9.69534801278005E-12	2.18635395026656
2	-2	1	9	0	0	1	1	41148.2379996676	-10000	0.00787744884440527
2	2	1	10	1	0	1	6	41148.2379996692	1.2788270677685E-5	2.67772578763571
2	0	1	11	1	-2	1	4	41148.2387109733	-9.69534801278005E-12	2.67772578763571
2	-2	1	13	0	0	1	1	41148.2997833484	-10000	4.88149742355065E-4
2	2	1	14	1	0	1	3	41148.29978335	-6.81760205425123	3.7868761251906
2	2	1	14	2	0	1	7	41148.29978335	41147.8125093501	15.2504851498942
2	-4	1	15	0	-2	1	0	41148.3848021703	-10000.0000000016	0.007877448726527
2	4	1	16	1	2	1	5	41148.3848021719	0	3.7868761251906
2	-2	1	17	0	0	1	1	41148.3853124255	-10000	0.00787744868792296
2	2	1	18	1	0	1	6	41148.3853124272	1.2788270677685E-5	2.67772578763571
2	0	1	19	1	-2	1	4	41148.3854795315	-9.69534801278005E-12	1.54598570430748
2	-2	1	20	0	0	1	1	41148.6648102992	-10000	0.0154367329750351
2	-2	1	20	2	-4	1	15	41148.6648102992	41148.3848021703	15.2504851498942
2	2	1	21	2	0	1	8	41148.6648103008	41148.0559775896	8.8048717065638
2	2	1	21	2	0	1	11	41148.6648103008	41148.2387109733	10.7837214658749
2	2	1	21	2	0	1	19	41148.6648103008	41148.3854795315	6.22598449118882
2	0	1	22	2	-2	1	9	41148.6649125965	41148.2379996676	10.7837214658749
2	0	1	22	2	-2	1	17	41148.6649125965	41148.3853124255	10.7837214658749
